FlightKey,FlightID,DateKey,RouteKey,AircraftKey,DelayCodeKey,ScheduledDepartureDateTime,ActualDepartureDateTime,ScheduledArrivalDateTime,ActualArrivalDateTime,ScheduledBlockMinutes,ActualBlockMinutes,DepartureDelayMinutes,ArrivalDelayMinutes,ReactionaryDelayMinutes,ScheduledTurnaroundMinutes,ActualTurnaroundMinutes,SeatsAvailable,PassengersBoarded,CargoKG,FuelBurnPlannedKG,FuelBurnActualKG,FlightStatus,IsCancelled
109126,FA109126,20251106,18,3,7,2025-11-06 15:30:00,2025-11-06 16:16:00,2025-11-06 18:13:00,2025-11-06 19:04:00,163,168,46,51,0,45,45,180,132,701,6520.0,6487.7,Completed,False
109127,FA109127,20251106,18,5,1,2025-11-06 10:00:00,2025-11-06 10:02:00,2025-11-06 12:43:00,2025-11-06 12:53:00,163,171,2,10,0,45,45,180,127,202,6520.0,6511.6,Completed,False
109128,FA109128,20251106,19,7,1,2025-11-06 20:00:00,2025-11-06 20:00:00,2025-11-06 22:00:00,2025-11-06 22:07:00,120,127,0,7,5,45,123,189,127,1195,5200.0,5155.0,Completed,False
109129,FA109129,20251106,19,9,1,2025-11-06 14:15:00,2025-11-06 14:17:00,2025-11-06 16:15:00,2025-11-06 16:14:00,120,117,2,0,0,45,45,189,135,1006,5200.0,5302.8,Completed,False
109130,FA109130,20251106,20,17,1,2025-11-06 16:00:00,2025-11-06 16:00:00,2025-11-06 21:49:00,2025-11-06 21:54:00,349,354,0,5,0,90,90,296,220,2040,32573.3,31355.5,Completed,False
109131,FA109131,20251106,21,11,1,2025-11-06 09:15:00,2025-11-06 09:21:00,2025-11-06 12:10:00,2025-11-06 12:10:00,175,169,6,0,0,45,45,189,153,616,7583.3,7712.2,Completed,False
109132,FA109132,20251106,21,10,1,2025-11-06 17:30:00,2025-11-06 17:30:00,2025-11-06 20:25:00,2025-11-06 20:20:00,175,170,0,0,0,45,45,189,131,515,7583.3,7215.5,Completed,False
109133,FA109133,20251106,22,8,8,2025-11-06 21:15:00,2025-11-06 22:36:00,2025-11-06 23:25:00,2025-11-07 00:43:00,130,127,81,78,0,45,45,189,143,179,5633.3,5651.1,Completed,False
109134,FA109134,20251106,22,11,1,2025-11-06 18:30:00,2025-11-06 18:33:00,2025-11-06 20:40:00,2025-11-06 20:44:00,130,131,3,4,0,45,45,189,136,778,5633.3,5779.6,Completed,False
109135,FA109135,20251106,23,18,1,2025-11-06 12:45:00,2025-11-06 12:46:00,2025-11-06 16:03:00,2025-11-06 16:02:00,198,196,1,0,4,90,128,296,236,1636,18480.0,17165.6,Completed,False
109136,FA109136,20251106,24,9,2,2025-11-06 06:45:00,2025-11-06 07:10:00,2025-11-06 10:10:00,2025-11-06 10:41:00,205,211,25,31,0,45,45,189,130,417,8883.3,9812.3,Completed,False
109137,FA109137,20251106,24,9,1,2025-11-06 19:45:00,2025-11-06 19:47:00,2025-11-06 23:10:00,2025-11-06 23:20:00,205,213,2,10,0,45,45,189,144,400,8883.3,8755.7,Completed,False
109138,FA109138,20251106,25,15,1,2025-11-06 06:00:00,2025-11-06 06:00:00,2025-11-06 12:07:00,2025-11-06 12:13:00,367,373,0,6,0,90,90,296,269,1738,34253.3,31041.1,Completed,False
109139,FA109139,20251107,1,14,1,2025-11-07 07:00:00,2025-11-07 07:08:00,2025-11-07 13:44:00,2025-11-07 13:47:00,404,399,8,3,0,90,90,296,270,1668,37706.7,39262.4,Completed,False
109140,FA109140,20251107,2,13,1,2025-11-07 06:30:00,2025-11-07 06:31:00,2025-11-07 19:52:00,2025-11-07 19:52:00,802,801,1,0,0,90,90,296,222,1883,74853.3,81870.4,Completed,False
109141,FA109141,20251107,3,5,2,2025-11-07 07:45:00,2025-11-07 08:08:00,2025-11-07 10:31:00,2025-11-07 10:49:00,166,161,23,18,0,45,45,180,146,545,6640.0,6880.9,Completed,False
109142,FA109142,20251107,3,6,5,2025-11-07 22:00:00,2025-11-07 22:34:00,2025-11-08 00:46:00,2025-11-08 01:27:00,166,173,34,41,0,45,45,180,147,681,6640.0,6983.0,Completed,False
109143,FA109143,20251107,4,7,1,2025-11-07 06:15:00,2025-11-07 06:18:00,2025-11-07 09:16:00,2025-11-07 09:28:00,181,190,3,12,0,45,45,189,156,719,7843.3,8413.1,Completed,False
109144,FA109144,20251107,5,7,1,2025-11-07 13:30:00,2025-11-07 13:35:00,2025-11-07 17:02:00,2025-11-07 17:14:00,212,219,5,12,0,45,45,189,156,864,9186.7,9711.0,Completed,False
109145,FA109145,20251107,5,11,1,2025-11-07 08:15:00,2025-11-07 08:15:00,2025-11-07 11:47:00,2025-11-07 11:45:00,212,210,0,0,0,45,45,189,150,381,9186.7,9300.3,Completed,False
109146,FA109146,20251107,6,14,1,2025-11-07 11:15:00,2025-11-07 11:16:00,2025-11-07 17:12:00,2025-11-07 17:07:00,357,351,1,0,0,90,90,296,248,1285,33320.0,32566.2,Completed,False
109147,FA109147,20251107,7,18,3,2025-11-07 21:00:00,2025-11-07 21:18:00,2025-11-08 06:01:00,2025-11-08 06:27:00,541,549,18,26,0,90,90,296,271,1655,50493.3,50902.7,Completed,False
109148,FA109148,20251107,8,9,1,2025-11-07 19:00:00,2025-11-07 19:08:00,2025-11-07 22:17:00,2025-11-07 22:32:00,197,204,8,15,0,45,45,189,146,265,8536.7,8975.1,Completed,False
109149,FA109149,20251107,9,16,1,2025-11-07 20:30:00,2025-11-07 20:41:00,2025-11-08 03:00:00,2025-11-08 03:16:00,390,395,11,16,0,90,90,296,239,1973,36400.0,35768.9,Completed,False
109150,FA109150,20251107,12,4,1,2025-11-07 13:30:00,2025-11-07 13:32:00,2025-11-07 16:15:00,2025-11-07 16:19:00,165,167,2,4,0,45,45,180,119,493,6600.0,6626.5,Completed,False
109151,FA109151,20251107,12,5,1,2025-11-07 20:15:00,2025-11-07 20:15:00,2025-11-07 23:00:00,2025-11-07 23:06:00,165,171,0,6,0,45,45,180,165,580,6600.0,6596.0,Completed,False
109152,FA109152,20251107,13,15,1,2025-11-07 14:30:00,2025-11-07 14:32:00,2025-11-07 21:24:00,2025-11-07 21:20:00,414,408,2,0,0,90,90,296,238,1342,38640.0,37752.8,Completed,False
109153,FA109153,20251107,14,14,1,2025-11-07 21:30:00,2025-11-07 21:30:00,2025-11-08 04:33:00,2025-11-08 04:40:00,423,430,0,7,0,90,90,296,257,1831,39480.0,40955.2,Completed,False
109154,FA109154,20251107,15,16,1,2025-11-07 05:45:00,2025-11-07 05:52:00,2025-11-07 09:29:00,2025-11-07 09:35:00,224,223,7,6,0,90,90,296,242,1961,20906.7,23108.7,Completed,False
109155,FA109155,20251107,16,13,1,2025-11-07 10:30:00,2025-11-07 10:30:00,2025-11-07 16:43:00,2025-11-07 16:48:00,373,378,0,5,0,90,90,296,242,1427,34813.3,36429.7,Completed,False
109156,FA109156,20251107,17,17,1,2025-11-07 05:15:00,2025-11-07 05:19:00,2025-11-07 10:51:00,2025-11-07 11:00:00,336,341,4,9,0,90,90,296,259,1868,31360.0,33008.3,Completed,False
109157,FA109157,20251107,18,2,1,2025-11-07 09:00:00,2025-11-07 09:01:00,2025-11-07 11:43:00,2025-11-07 11:43:00,163,162,1,0,0,45,45,180,161,847,6520.0,6710.3,Completed,False
109158,FA109158,20251107,19,9,1,2025-11-07 14:30:00,2025-11-07 14:30:00,2025-11-07 16:30:00,2025-11-07 16:34:00,120,124,0,4,0,45,45,189,153,1010,5200.0,5377.6,Completed,False
109159,FA109159,20251107,19,7,1,2025-11-07 22:45:00,2025-11-07 22:47:00,2025-11-08 00:45:00,2025-11-08 00:41:00,120,114,2,0,0,45,45,189,153,461,5200.0,5076.0,Completed,False
109160,FA109160,20251107,20,15,1,2025-11-07 16:15:00,2025-11-07 16:15:00,2025-11-07 22:04:00,2025-11-07 22:01:00,349,346,0,0,0,90,90,296,243,1967,32573.3,33356.7,Completed,False
109161,FA109161,20251107,21,11,1,2025-11-07 17:15:00,2025-11-07 17:15:00,2025-11-07 20:10:00,2025-11-07 20:10:00,175,175,0,0,0,45,45,189,163,570,7583.3,7967.7,Completed,False
109162,FA109162,20251107,22,10,1,2025-11-07 14:00:00,2025-11-07 14:04:00,2025-11-07 16:10:00,2025-11-07 16:10:00,130,126,4,0,0,45,45,189,165,1210,5633.3,5742.0,Completed,False
109163,FA109163,20251107,22,9,1,2025-11-07 09:00:00,2025-11-07 09:01:00,2025-11-07 11:10:00,2025-11-07 11:17:00,130,136,1,7,0,45,45,189,138,309,5633.3,5689.7,Completed,False
109164,FA109164,20251107,23,17,1,2025-11-07 22:00:00,2025-11-07 22:08:00,2025-11-08 01:18:00,2025-11-08 01:24:00,198,196,8,6,0,90,90,296,234,1981,18480.0,17884.6,Completed,False
109165,FA109165,20251107,24,9,1,2025-11-07 11:15:00,2025-11-07 11:17:00,2025-11-07 14:40:00,2025-11-07 14:42:00,205,205,2,2,0,45,45,189,158,83,8883.3,8894.0,Completed,False
109166,FA109166,20251107,25,13,1,2025-11-07 15:30:00,2025-11-07 15:33:00,2025-11-07 21:37:00,2025-11-07 21:49:00,367,376,3,12,0,90,90,296,273,1854,34253.3,34288.9,Completed,False
109167,FA109167,20251108,1,16,1,2025-11-08 17:30:00,2025-11-08 17:30:00,2025-11-09 00:14:00,2025-11-09 00:17:00,404,407,0,3,0,90,90,296,274,1952,37706.7,35995.4,Completed,False
109168,FA109168,20251108,3,5,1,2025-11-08 09:15:00,2025-11-08 09:15:00,2025-11-08 12:01:00,2025-11-08 12:03:00,166,168,0,2,0,45,45,180,148,450,6640.0,7145.8,Completed,False
109169,FA109169,20251108,4,10,1,2025-11-08 11:00:00,2025-11-08 11:01:00,2025-11-08 14:01:00,2025-11-08 13:59:00,181,178,1,0,0,45,45,189,158,598,7843.3,7578.7,Completed,False
109170,FA109170,20251108,4,7,1,2025-11-08 19:15:00,2025-11-08 19:18:00,2025-11-08 22:16:00,2025-11-08 22:13:00,181,175,3,0,0,45,45,189,146,640,7843.3,8158.1,Completed,False
109171,FA109171,20251108,5,11,4,2025-11-08 07:45:00,2025-11-08 08:12:00,2025-11-08 11:17:00,2025-11-08 11:45:00,212,213,27,28,0,45,45,189,138,1347,9186.7,10335.0,Completed,False
109172,FA109172,20251108,5,7,1,2025-11-08 21:00:00,2025-11-08 21:03:00,2025-11-09 00:32:00,2025-11-09 00:29:00,212,206,3,0,0,45,45,189,154,701,9186.7,9595.7,Completed,False
109173,FA109173,20251108,6,15,1,2025-11-08 05:00:00,2025-11-08 05:01:00,2025-11-08 10:57:00,2025-11-08 10:59:00,357,358,1,2,0,90,90,296,263,2243,33320.0,35212.3,Completed,False
109174,FA109174,20251108,7,15,2,2025-11-08 12:30:00,2025-11-08 12:58:00,2025-11-08 21:31:00,2025-11-08 22:08:00,541,550,28,37,8,90,91,296,237,1434,50493.3,47689.9,Completed,False
109175,FA109175,20251108,8,7,1,2025-11-08 10:00:00,2025-11-08 10:01:00,2025-11-08 13:17:00,2025-11-08 13:25:00,197,204,1,8,0,45,45,189,161,275,8536.7,7521.7,Completed,False
109176,FA109176,20251108,8,12,1,2025-11-08 17:15:00,2025-11-08 17:15:00,2025-11-08 20:32:00,2025-11-08 20:31:00,197,196,0,0,0,45,45,189,162,844,8536.7,8478.6,Completed,False
109177,FA109177,20251108,9,17,1,2025-11-08 08:45:00,2025-11-08 08:47:00,2025-11-08 15:15:00,2025-11-08 15:11:00,390,384,2,0,0,90,90,296,233,1824,36400.0,37520.9,Completed,False
109178,FA109178,20251108,10,13,2,2025-11-08 13:00:00,2025-11-08 13:09:00,2025-11-09 01:36:00,2025-11-09 01:54:00,756,765,9,18,0,90,90,296,243,1694,70560.0,69175.8,Completed,False
109179,FA109179,20251108,11,14,10,2025-11-08 05:45:00,2025-11-08 06:07:00,2025-11-08 11:58:00,2025-11-08 12:19:00,373,372,22,21,22,90,65,296,232,1792,34813.3,32647.7,Completed,False
109180,FA109180,20251108,12,2,1,2025-11-08 05:00:00,2025-11-08 05:00:00,2025-11-08 07:45:00,2025-11-08 07:41:00,165,161,0,0,0,45,45,180,150,701,6600.0,6594.9,Completed,False
109181,FA109181,20251108,12,5,4,2025-11-08 07:30:00,2025-11-08 07:58:00,2025-11-08 10:15:00,2025-11-08 10:47:00,165,169,28,32,0,45,45,180,140,767,6600.0,6660.2,Completed,False
109182,FA109182,20251108,13,17,1,2025-11-08 06:30:00,2025-11-08 06:34:00,2025-11-08 13:24:00,2025-11-08 13:26:00,414,412,4,2,0,90,90,296,252,1889,38640.0,40327.3,Completed,False
109183,FA109183,20251108,14,17,1,2025-11-08 09:00:00,2025-11-08 09:00:00,2025-11-08 16:03:00,2025-11-08 15:57:00,423,417,0,0,0,90,90,296,265,1791,39480.0,36927.6,Completed,False
109184,FA109184,20251108,15,18,1,2025-11-08 15:15:00,2025-11-08 15:15:00,2025-11-08 18:59:00,2025-11-08 18:53:00,224,218,0,0,0,90,90,296,261,2034,20906.7,20718.7,Completed,False
109185,FA109185,20251108,15,18,1,2025-11-08 21:15:00,2025-11-08 21:16:00,2025-11-09 00:59:00,2025-11-09 00:57:00,224,221,1,0,0,90,142,296,248,1671,20906.7,22086.9,Completed,False
109186,FA109186,20251108,16,14,1,2025-11-08 20:30:00,2025-11-08 20:37:00,2025-11-09 02:43:00,2025-11-09 02:56:00,373,379,7,13,0,90,90,296,283,1631,34813.3,33527.2,Completed,False
109187,FA109187,20251108,17,13,1,2025-11-08 15:30:00,2025-11-08 15:35:00,2025-11-08 21:06:00,2025-11-08 21:11:00,336,336,5,5,0,90,90,296,265,1925,31360.0,30866.5,Completed,False
109188,FA109188,20251108,18,1,1,2025-11-08 17:15:00,2025-11-08 17:24:00,2025-11-08 19:58:00,2025-11-08 20:06:00,163,162,9,8,0,45,45,180,159,931,6520.0,6689.0,Completed,False
109189,FA109189,20251108,18,4,3,2025-11-08 16:45:00,2025-11-08 17:00:00,2025-11-08 19:28:00,2025-11-08 19:37:00,163,157,15,9,0,45,45,180,150,533,6520.0,6321.1,Completed,False
109190,FA109190,20251108,19,7,1,2025-11-08 12:00:00,2025-11-08 12:09:00,2025-11-08 14:00:00,2025-11-08 14:05:00,120,116,9,5,0,45,45,189,155,616,5200.0,4866.1,Completed,False
109191,FA109191,20251108,20,13,1,2025-11-08 05:45:00,2025-11-08 05:49:00,2025-11-08 11:34:00,2025-11-08 11:34:00,349,345,4,0,0,90,90,296,256,1641,32573.3,33412.4,Completed,False
109192,FA109192,20251108,21,8,2,2025-11-08 20:45:00,2025-11-08 21:23:00,2025-11-08 23:40:00,2025-11-09 00:22:00,175,179,38,42,0,45,45,189,147,363,7583.3,7901.8,Completed,False
109193,FA109193,20251108,22,10,1,2025-11-08 22:45:00,2025-11-08 22:45:00,2025-11-09 00:55:00,2025-11-09 01:01:00,130,136,0,6,0,45,45,189,142,765,5633.3,6127.9,Completed,False
109194,FA109194,20251108,22,11,2,2025-11-08 08:15:00,2025-11-08 08:30:00,2025-11-08 10:25:00,2025-11-08 10:41:00,130,131,15,16,0,45,45,189,149,365,5633.3,5560.2,Completed,False
109195,FA109195,20251108,23,13,4,2025-11-08 14:45:00,2025-11-08 14:50:00,2025-11-08 18:03:00,2025-11-08 18:11:00,198,201,5,8,0,90,90,296,232,1682,18480.0,19033.9,Completed,False
109196,FA109196,20251108,24,11,1,2025-11-08 18:15:00,2025-11-08 18:15:00,2025-11-08 21:40:00,2025-11-08 21:41:00,205,206,0,1,0,45,45,189,177,809,8883.3,8665.7,Completed,False
109197,FA109197,20251108,25,17,7,2025-11-08 22:15:00,2025-11-08 23:09:00,2025-11-09 04:22:00,2025-11-09 05:21:00,367,372,54,59,0,90,90,296,244,1707,34253.3,32766.8,Completed,False
109198,FA109198,20251109,1,14,1,2025-11-09 15:00:00,,2025-11-09 21:44:00,,404,0,0,0,0,90,0,296,0,0,37706.7,0.0,Cancelled,True
109199,FA109199,20251109,3,4,1,2025-11-09 22:45:00,2025-11-09 22:47:00,2025-11-10 01:31:00,2025-11-10 01:28:00,166,161,2,0,0,45,45,180,135,674,6640.0,6630.1,Completed,False
109200,FA109200,20251109,4,10,1,2025-11-09 06:00:00,2025-11-09 06:02:00,2025-11-09 09:01:00,2025-11-09 09:03:00,181,181,2,2,0,45,45,189,136,451,7843.3,7503.7,Completed,False
109201,FA109201,20251109,4,7,4,2025-11-09 06:45:00,2025-11-09 07:26:00,2025-11-09 09:46:00,2025-11-09 10:30:00,181,184,41,44,0,45,45,189,132,879,7843.3,8244.3,Completed,False
109202,FA109202,20251109,5,7,2,2025-11-09 14:30:00,2025-11-09 14:42:00,2025-11-09 18:02:00,2025-11-09 18:17:00,212,215,12,15,0,45,45,189,153,247,9186.7,9396.7,Completed,False
109203,FA109203,20251109,5,12,1,2025-11-09 09:30:00,2025-11-09 09:32:00,2025-11-09 13:02:00,2025-11-09 13:00:00,212,208,2,0,0,45,45,189,143,560,9186.7,9441.9,Completed,False
109204,FA109204,20251109,6,17,1,2025-11-09 17:30:00,2025-11-09 17:32:00,2025-11-09 23:27:00,2025-11-09 23:33:00,357,361,2,6,0,90,90,296,264,1815,33320.0,32984.4,Completed,False
109205,FA109205,20251109,7,13,3,2025-11-09 15:00:00,2025-11-09 15:34:00,2025-11-10 00:01:00,2025-11-10 00:29:00,541,535,34,28,0,90,90,296,244,1528,50493.3,54813.1,Completed,False
109206,FA109206,20251109,8,10,1,2025-11-09 07:45:00,2025-11-09 07:48:00,2025-11-09 11:02:00,2025-11-09 11:08:00,197,200,3,6,0,45,45,189,144,297,8536.7,8805.5,Completed,False
109207,FA109207,20251109,9,13,1,2025-11-09 09:45:00,2025-11-09 09:47:00,2025-11-09 16:15:00,2025-11-09 16:16:00,390,389,2,1,0,90,90,296,247,1797,36400.0,36876.0,Completed,False
109208,FA109208,20251109,10,13,1,2025-11-09 05:30:00,2025-11-09 05:32:00,2025-11-09 18:06:00,2025-11-09 18:13:00,756,761,2,7,0,90,90,296,196,2325,70560.0,70490.4,Completed,False
109209,FA109209,20251109,11,13,1,2025-11-09 05:15:00,2025-11-09 05:15:00,2025-11-09 11:28:00,2025-11-09 11:31:00,373,376,0,3,0,90,90,296,260,1877,34813.3,36395.2,Completed,False
109210,FA109210,20251109,12,1,1,2025-11-09 14:45:00,2025-11-09 14:45:00,2025-11-09 17:30:00,2025-11-09 17:31:00,165,166,0,1,0,45,45,180,133,584,6600.0,7407.6,Completed,False
109211,FA109211,20251109,12,1,1,2025-11-09 06:15:00,2025-11-09 06:17:00,2025-11-09 09:00:00,2025-11-09 09:10:00,165,173,2,10,0,45,45,180,130,520,6600.0,6655.3,Completed,False
109212,FA109212,20251109,13,17,1,2025-11-09 22:00:00,2025-11-09 22:00:00,2025-11-10 04:54:00,2025-11-10 04:59:00,414,419,0,5,0,90,90,296,242,1410,38640.0,39172.9,Completed,False
109213,FA109213,20251109,14,18,1,2025-11-09 10:00:00,2025-11-09 10:01:00,2025-11-09 17:03:00,2025-11-09 17:05:00,423,424,1,2,0,90,90,296,236,1909,39480.0,39012.2,Completed,False
109214,FA109214,20251109,15,15,1,2025-11-09 17:00:00,2025-11-09 17:04:00,2025-11-09 20:44:00,2025-11-09 20:55:00,224,231,4,11,0,90,90,296,228,1918,20906.7,20924.8,Completed,False
109215,FA109215,20251109,16,13,1,2025-11-09 14:45:00,2025-11-09 14:45:00,2025-11-09 20:58:00,2025-11-09 20:57:00,373,372,0,0,0,90,90,296,239,1294,34813.3,36705.8,Completed,False
109216,FA109216,20251109,17,17,1,2025-11-09 20:45:00,2025-11-09 20:45:00,2025-11-10 02:21:00,2025-11-10 02:22:00,336,337,0,1,0,90,90,296,234,1622,31360.0,30827.1,Completed,False
109217,FA109217,20251109,18,6,1,2025-11-09 22:45:00,2025-11-09 22:54:00,2025-11-10 01:28:00,2025-11-10 01:34:00,163,160,9,6,0,45,45,180,145,659,6520.0,6926.4,Completed,False
109218,FA109218,20251109,18,4,4,2025-11-09 16:15:00,2025-11-09 16:38:00,2025-11-09 18:58:00,2025-11-09 19:15:00,163,157,23,17,0,45,45,180,146,566,6520.0,6206.8,Completed,False
109219,FA109219,20251109,19,10,6,2025-11-09 22:15:00,2025-11-09 22:22:00,2025-11-10 00:15:00,2025-11-10 00:21:00,120,119,7,6,0,45,45,189,134,730,5200.0,5469.4,Completed,False
109220,FA109220,20251109,21,8,2,2025-11-09 05:00:00,2025-11-09 05:04:00,2025-11-09 07:55:00,2025-11-09 08:00:00,175,176,4,5,0,45,45,189,148,454,7583.3,7867.2,Completed,False
109221,FA109221,20251109,21,11,1,2025-11-09 15:15:00,2025-11-09 15:18:00,2025-11-09 18:10:00,2025-11-09 18:17:00,175,179,3,7,0,45,45,189,151,620,7583.3,7021.0,Completed,False
109222,FA109222,20251109,22,7,1,2025-11-09 10:30:00,2025-11-09 10:39:00,2025-11-09 12:40:00,2025-11-09 12:58:00,130,139,9,18,0,45,45,189,152,0,5633.3,5579.4,Completed,False
109223,FA109223,20251109,22,7,1,2025-11-09 11:00:00,2025-11-09 11:03:00,2025-11-09 13:10:00,2025-11-09 13:14:00,130,131,3,4,0,45,45,189,155,760,5633.3,5336.8,Completed,False
109224,FA109224,20251109,23,13,1,2025-11-09 20:45:00,2025-11-09 20:47:00,2025-11-10 00:03:00,2025-11-10 00:11:00,198,204,2,8,0,90,90,296,223,1583,18480.0,19304.8,Completed,False
109225,FA109225,20251109,24,10,5,2025-11-09 22:45:00,2025-11-09 22:56:00,2025-11-10 02:10:00,2025-11-10 02:30:00,205,214,11,20,0,45,45,189,146,820,8883.3,9340.6,Completed,False
109226,FA109226,20251109,25,14,2,2025-11-09 10:15:00,2025-11-09 10:54:00,2025-11-09 16:22:00,2025-11-09 16:58:00,367,364,39,36,0,90,90,296,251,1665,34253.3,35960.5,Completed,False
109227,FA109227,20251110,1,16,1,2025-11-10 09:15:00,2025-11-10 09:15:00,2025-11-10 15:59:00,2025-11-10 15:53:00,404,398,0,0,0,90,90,296,221,1640,37706.7,39857.2,Completed,False
109228,FA109228,20251110,2,15,1,2025-11-10 05:45:00,2025-11-10 05:46:00,2025-11-10 19:07:00,2025-11-10 19:14:00,802,808,1,7,0,90,90,296,224,1745,74853.3,67729.1,Completed,False
109229,FA109229,20251110,3,4,1,2025-11-10 06:00:00,2025-11-10 06:00:00,2025-11-10 08:46:00,2025-11-10 08:41:00,166,161,0,0,0,45,45,180,139,493,6640.0,6696.6,Completed,False
109230,FA109230,20251110,4,11,1,2025-11-10 18:30:00,2025-11-10 18:32:00,2025-11-10 21:31:00,2025-11-10 21:42:00,181,190,2,11,0,45,45,189,157,883,7843.3,8386.4,Completed,False
109231,FA109231,20251110,4,12,1,2025-11-10 15:45:00,2025-11-10 15:45:00,2025-11-10 18:46:00,2025-11-10 18:52:00,181,187,0,6,0,45,45,189,133,416,7843.3,8280.4,Completed,False
109232,FA109232,20251110,5,7,3,2025-11-10 18:30:00,2025-11-10 18:45:00,2025-11-10 22:02:00,2025-11-10 22:24:00,212,219,15,22,0,45,45,189,153,749,9186.7,10052.5,Completed,False
109233,FA109233,20251110,5,7,1,2025-11-10 13:45:00,2025-11-10 13:45:00,2025-11-10 17:17:00,2025-11-10 17:14:00,212,209,0,0,0,45,45,189,148,234,9186.7,9293.1,Completed,False
109234,FA109234,20251110,6,15,1,2025-11-10 15:30:00,2025-11-10 15:30:00,2025-11-10 21:27:00,2025-11-10 21:22:00,357,352,0,0,0,90,90,296,247,1845,33320.0,34004.7,Completed,False
109235,FA109235,20251110,7,15,1,2025-11-10 11:15:00,2025-11-10 11:15:00,2025-11-10 20:16:00,2025-11-10 20:13:00,541,538,0,0,0,90,90,296,228,2227,50493.3,56551.4,Completed,False
109236,FA109236,20251110,8,8,2,2025-11-10 16:45:00,2025-11-10 17:37:00,2025-11-10 20:02:00,2025-11-10 21:02:00,197,205,52,60,0,45,45,189,134,684,8536.7,9443.5,Completed,False
109237,FA109237,20251110,9,18,1,2025-11-10 16:45:00,2025-11-10 16:48:00,2025-11-10 23:15:00,2025-11-10 23:17:00,390,389,3,2,0,90,90,296,199,1752,36400.0,36626.8,Completed,False
109238,FA109238,20251110,10,17,1,2025-11-10 10:00:00,2025-11-10 10:05:00,2025-11-10 22:36:00,2025-11-10 22:36:00,756,751,5,0,0,90,90,296,218,1879,70560.0,68802.1,Completed,False
109239,FA109239,20251110,11,18,1,2025-11-10 05:15:00,2025-11-10 05:15:00,2025-11-10 11:28:00,2025-11-10 11:33:00,373,378,0,5,0,90,90,296,238,1964,34813.3,37756.2,Completed,False
109240,FA109240,20251110,12,4,5,2025-11-10 15:15:00,2025-11-10 15:23:00,2025-11-10 18:00:00,2025-11-10 18:16:00,165,173,8,16,0,45,45,180,134,990,6600.0,7187.8,Completed,False
109241,FA109241,20251110,13,18,1,2025-11-10 22:45:00,2025-11-10 22:45:00,2025-11-11 05:39:00,2025-11-11 05:44:00,414,419,0,5,0,90,90,296,224,1852,38640.0,38201.5,Completed,False
109242,FA109242,20251110,14,16,1,2025-11-10 20:15:00,2025-11-10 20:24:00,2025-11-11 03:18:00,2025-11-11 03:30:00,423,426,9,12,0,90,90,296,258,1923,39480.0,39579.0,Completed,False
109243,FA109243,20251110,15,16,1,2025-11-10 08:45:00,2025-11-10 08:48:00,2025-11-10 12:29:00,2025-11-10 12:31:00,224,223,3,2,0,90,90,296,231,2158,20906.7,22081.8,Completed,False
109244,FA109244,20251110,15,18,1,2025-11-10 17:45:00,2025-11-10 17:46:00,2025-11-10 21:29:00,2025-11-10 21:32:00,224,226,1,3,0,90,90,296,230,1513,20906.7,20113.4,Completed,False
109245,FA109245,20251110,16,13,1,2025-11-10 09:15:00,2025-11-10 09:19:00,2025-11-10 15:28:00,2025-11-10 15:40:00,373,381,4,12,0,90,90,296,230,1639,34813.3,33851.3,Completed,False
109246,FA109246,20251110,17,13,1,2025-11-10 14:00:00,2025-11-10 14:00:00,2025-11-10 19:36:00,2025-11-10 19:31:00,336,331,0,0,0,90,90,296,227,2009,31360.0,31572.0,Completed,False
109247,FA109247,20251110,18,2,1,2025-11-10 09:45:00,2025-11-10 09:47:00,2025-11-10 12:28:00,2025-11-10 12:39:00,163,172,2,11,0,45,45,180,131,1046,6520.0,6869.8,Completed,False
109248,FA109248,20251110,18,6,1,2025-11-10 09:15:00,2025-11-10 09:17:00,2025-11-10 11:58:00,2025-11-10 11:58:00,163,161,2,0,0,45,45,180,130,696,6520.0,6936.0,Completed,False
109249,FA109249,20251110,19,9,1,2025-11-10 18:00:00,2025-11-10 18:03:00,2025-11-10 20:00:00,2025-11-10 19:57:00,120,114,3,0,0,45,45,189,151,577,5200.0,6061.2,Completed,False
109250,FA109250,20251110,20,15,3,2025-11-10 09:30:00,2025-11-10 09:35:00,2025-11-10 15:19:00,2025-11-10 15:25:00,349,350,5,6,0,90,90,296,245,2160,32573.3,34077.6,Completed,False
109251,FA109251,20251110,21,11,1,2025-11-10 16:45:00,2025-11-10 16:45:00,2025-11-10 19:40:00,2025-11-10 19:43:00,175,178,0,3,0,45,45,189,153,582,7583.3,7674.9,Completed,False
109252,FA109252,20251110,22,12,1,2025-11-10 14:30:00,2025-11-10 14:37:00,2025-11-10 16:40:00,2025-11-10 16:49:00,130,132,7,9,0,45,45,189,145,528,5633.3,5691.2,Completed,False
109253,FA109253,20251110,23,14,1,2025-11-10 16:30:00,2025-11-10 16:30:00,2025-11-10 19:48:00,2025-11-10 19:49:00,198,199,0,1,0,90,90,296,257,1419,18480.0,19219.2,Completed,False
